auc,bayes,ci,createdOn,f1,met_cutoff,name,objectId,pearson,rmse,spearman,submitterId,team,userId
0.505198296918373,6.17360114777618,0.494401241591186,1552443494135,0.44210763337558,true,mse_ul.csv,9685589,0.0605564942346128,2.9919957027619,0.0243316436126946,3381089,,3381089
0.565615988793354,18.723865877712,0.540953387270057,1552597384112,0.452028660512948,true,pKd.csv,9685668,0.0966602839826875,1.3793832442415,0.113719895262632,3381089,,3381089
0.65871717207279,9999,0.626437600411712,1552636690573,0.331981744975385,false,round1b_taap_v3-1_3.59.csv,9685696,0.283961866118451,1.15507564420493,0.361190840523742,3371544,,3379820
0.673310719542908,27.328611898017,0.610013484808142,1552637852306,0.416187309706587,false,baseline_20190315,9685697,0.316101567830331,1.17884631570831,0.276528853644748,3383422,,3383422
,,,1552658936690,,,CNN tranined on unmutated human kinases,9685721,,,,3380028,,3377460
,,,1552659195939,,,CNN trained on unmutated human Kinases,9685722,,,,3380028,,3377460
,,,1552660040444,,,round1b_cnn_v1_120319.csv,9685726,,,,3380028,,3377460
0.550059022380098,3.08997955010225,0.540958589489922,1552662079704,0.410278747592339,false,mse1000.csv,9685731,0.105387611116846,1.3452575273469,0.109961196450359,3381089,,3381089
0.679418429268245,Inf,0.624439725812486,1552674315234,0.420126388843512,false,Mar15_submission.tsv,9685790,0.382625380986696,1.1472568323097,0.315564153659122,3319559,,3319559
,,,1552682729177,,,1551375022.9567897.csv,9685814,,,,3368024,,3368024
0.568962737017744,8.04977375565611,0.566623354046053,1552685872405,0.441891142282485,false,mar_15.csv,9685815,0.200021514697126,1.18005716864878,0.215083850843219,3361766,,3361766
0.615833225506252,2.12793243665937,0.565938919224895,1552723813378,0.341202570269266,false,round1b_cnn_v1_120319.csv,9685831,0.165471268321013,1.17512831868383,0.159456985172588,3380028,,3377460
0.649982328221427,Inf,0.637601024730086,1552735309929,0.255961616347291,false,round1b_k-sep_v4-2_4.5_v1.csv,9685832,0.273643373132442,1.15287856456752,0.335475189003291,3371544,,3379820
0.691928216529145,NA,0.62812535839291,1552752506136,0.444825927524107,true,1551375022.9567897.csv,9685833,0.375893673223549,1.20005944849623,0.320735769207586,3368024,,3368024
0.692687833393034,2.91696043869957,0.624367462388108,1552760815092,0.382788797207522,false,Mar16_submission.tsv,9685834,0.385200684518101,1.11448467596617,0.299104191793875,3319559,,3319559
,,,1552770872563,,,mar_16.csv,9685835,,,,3361766,,3361766
0.569320852615241,1.39923224568138,0.544634615847252,1552773245790,0.43606292272703,false,test_score.csv,9685836,0.0951626390663547,1.34054305528761,0.0840041923573623,3381089,,3381089
0.605954697275971,1.53164556962025,0.571841928033022,1552779290642,0.142976656037399,false,"rf on all protein, smile feature, chemixnet",9685837,0.206973166991808,1.18606236660069,0.201439278988256,3380028,,3380021
0.560700703752035,89.0900900900901,0.534296511231238,1552816908730,0.256939062700164,false,all_co.csv,9685839,0.116816386985733,1.35216465101575,0.13118809235647,3381089,,3381089
,,,1552824028035,,,third submission,9685840,,,,2223251,,2223251
0.656080111692412,475.190476190476,0.629528952342388,1552859580098,0.400521549616458,false,round1b_k-sep_v4-4_4.5.csv,9685841,0.282340550165635,1.16761123805639,0.35483465203863,3371544,,3379820
0.590262516189702,2.000300030003,0.567911757021238,1552861513625,0.182775915374059,false,mar_17.csv,9685842,0.184664509791008,1.19446446247853,0.193078941681039,3361766,,3361766
0.595115605183931,NA,0.578598487457818,1552874878423,0.309403380660693,true,round_1_template_outcome_2D.csv,9685843,0.171082766097623,1.34662796104182,0.202284277223889,3380714,,3380714
0.661023251095178,19.3252032520325,0.602335434238676,1552877361907,0.430292599465878,false,round_1_result_IC50PKD.csv,9685844,0.318002472910853,1.16007647253418,0.304922397588831,3383422,,3383422
0.61613955963078,12.9275766016713,0.571625257585106,1552894713038,0.292157089732635,false,rf_all_prios_scratch_submission.csv,9685845,0.185327576046061,1.20539450792201,0.173944176905513,3380028,,3380021
0.670218333806235,Inf,0.608937603390449,1552900329865,0.376008389922162,false,18032019.csv,9685846,0.29955154707537,1.19275026454081,0.295541383526453,3384808,,3384808
0.460487586753498,NA,0.475288883670457,1552900445675,0.407708167407687,true,third submission,9685847,-0.0518902584808095,21.5937659698585,-0.0635700822671766,2223251,,2223251
,,,1552909738401,,,0318,9685848,,,,3324878,,3378978
0.713322486244626,3.98753117206983,0.650574607384276,1552912640763,0.2605696127531,false,0318.csv,9685849,0.407447354897124,1.13249407800019,0.384360423280607,3324878,,3378978
,,,1552913843583,,,v_190318,9685850,,,,3383440,,3383440
0.553759471227477,2499,0.562272788103029,1552914738720,0.0980235556679267,false,mar_18.csv,9685851,0.181977909249596,1.18558974969483,0.163635538471635,3361766,,3361766
0.734972743282194,433.782608695652,0.670829691827332,1552918284761,0.431336659500687,true,1552755674.8377593.csv,9685852,0.481213966092511,1.07361232762313,0.454870123685074,3368024,,3368024
0.697091501348671,1.59134490800726,0.62397911720511,1552941415850,0.396188508034372,false,Mar18_submission.tsv,9685855,0.411731766993798,1.12370931276808,0.301308828855399,3319559,,3319559
0.55490672279081,2.55113636363636,0.531529443396279,1552941860983,0.326440131149736,false,test_score_mon.csv,9685856,0.116465673787657,1.35728103747995,0.113554103562396,3381089,,3381089
0.664135459258165,4.13083632632119,0.62012748933303,1552944239517,0.399307551119589,false,round1b_k-sep_v5-1_4.5.csv,9685857,0.352217723751119,1.12908471986073,0.338506842084144,3371544,,3379820
0.691974563647211,908.090909090909,0.631422538101249,1552968502458,0.372205383048335,false,190319,9685860,0.327055386968467,1.21491846601836,0.37082755923792,3384382,,3330504
0.64179642159878,4.37056928034372,0.600023341148178,1552971956309,0.171445602372001,false,v_190319,9685861,0.312020297386053,1.20105050317116,0.284050808245507,3383440,,3383440
0.574468251518871,NA,0.584820528544559,1552972927589,0.297903557792675,true,0319,9685862,0.187072795443546,1.33565212664257,0.20944226867162,3386576,,3386576
0.544214729749524,4.88928150765607,0.522624611562383,1552985781445,0.446774473616761,false,preds_gip1,9685863,0.00808931195304654,6.18174633543446,0.0440040220862279,3379046,,3378796
0.620663377068079,26.3972602739726,0.572765139450042,1552993767356,0.200945814162927,false,rf_osb_n1to10_all_submission.csv,9685864,0.205770398599874,1.18435785495249,0.190641481787353,3380028,,3380021
0.564323847461025,3.11522633744856,0.535901500204251,1552996076905,0.244432906824609,true,ddl.csv,9685865,0.124337684852515,1.36082286108966,0.131570604893253,3381089,,3381089
0.661137344339169,8.000900090009,0.605351794541664,1552999775456,0.341870238504868,false,19032019.csv,9685866,0.295358031046047,1.16706945769255,0.281642478557679,3384808,,3384808
,,,1553009515744,,,new_pred_round1b.csv,9685867,,,,3380543,,3380543
0.658478413315078,587.235294117647,0.620905405243052,1553020379171,0.456772842178025,false,round1b_ensemble.csv,9685868,0.319027106241435,1.15885568516971,0.356453102049001,3371544,,3379820
0.556231203298651,3.54132606721163,0.568164728652026,1553030479216,0.176549980834625,false,mar_19.csv,9685872,0.189829295097037,1.1741945394534,0.181500385634813,3361766,,3361766
0.681946345370575,3.71475719000471,0.621598834559898,1553032344145,0.427357359616126,true,Mar19_submission.tsv,9685873,0.378673287723392,1.12705809409569,0.366813264000653,3319559,,3319559
0.695879797558594,Inf,0.636164276415936,1553040836594,0.020753815455439,false,0320,9685875,0.31475898095372,1.20813558306394,0.379148877476919,3384382,,3330504
0.575721683535294,1.21434898139947,0.584130986852072,1553047861870,0.359528707798542,false,0320,9685876,0.20324003463117,1.32283128722088,0.196491311419913,3386576,,3386576
0.670966669654175,16.8890876565295,0.603206941841522,1553056710777,0.437482196879663,false,baseline_20190320,9685877,0.280690214615402,1.15689213483849,0.283787497817764,3383422,,3383422
0.538572521038305,1.15749730312837,0.512392072923502,1553074046931,0.459404110213654,false,preds_tanimoto,9685878,0.0306556664956298,6.28932390427117,0.0357649075175102,3379046,,3378796
0.631290519523521,2.18471337579618,0.56903856903861,1553075501157,0.412630970340133,false,smile_fasta_maccs_fingerprint_prot_domain_cnn_all_fine_tuned_all_layer_submission.csv,9685879,0.258568551801169,1.19678500272348,0.180427863296101,3380028,,3380021
,,,1553091024410,,,new_pred_round1b.csv,9685880,,,,3380543,,3380543
0.529579293029874,1427.57142857143,0.547421884826836,1553094678183,0.414308736846119,true,fourth_sub,9685881,0.0859902307735631,3.46155034214384,0.0851099153482931,2223251,,2223251
0.651222385255772,39.1606425702811,0.63221089100957,1553097925513,0.475330323062372,false,round1b_ensemble_v3.csv,9685882,0.287052564958655,1.16500744913289,0.343031996621281,3371544,,3379820
0.739149596830388,1.09599664640537,0.664250685977321,1553100760365,0.457645184011724,false,1552935762.4127693_augmented.csv,9685883,0.489362380692253,1.08461925403581,0.441118810364821,3368024,,3368024
0.570996049657827,5.76132521974307,0.564162307424561,1553121359247,0.305916551438013,false,mar_20.csv,9685887,0.195116474898161,1.21398673438474,0.194235245930316,3361766,,3361766
0.56714233354881,4.44069640914037,0.541298913385031,1553122059533,0.23342597838217,false,round_1b_sub4.csv,9685888,0.0566058145965013,1.2435821582129,0.126056983141047,3383197,,3383197
0.555574346912409,768.230769230769,0.54920153250508,1553122545132,0.375028038242195,false,hetero.csv,9685889,0.146022899734207,1.66067341629512,0.12695716999481,3381089,,3381089
0.697156009712397,180.818181818182,0.63810366831463,1553132140818,0.46140433360794,false,0321,9685890,0.377557711989921,1.13745033235333,0.401685256711051,3324878,,3321703
0.572351652169403,11.7713920817369,0.576862492375436,1553135252689,0.302097511411978,false,321,9685891,0.22042179831857,1.29624477347738,0.197686975284957,3386576,,3386576
0.650075895902892,5.82128240109141,0.59072906892787,1553149683460,0.388029178965208,true,smile_fasta_maccs_fingerprint_prot_domain_cnn_all_pool_conv_pool_conv_fine_tuned_all_layer_submission.csv,9685892,0.283599635016274,1.1982861137616,0.228060750973209,3380028,,3380021
0.683558288277096,Inf,0.639717892040766,1553151286469,0.0138840203329437,false,0321,9685893,0.299326944889267,1.22243369696859,0.374627718471813,3384382,,3330504
0.664673968614571,16.2711571675302,0.603392332860627,1553154677914,0.417818123131378,false,v_190321,9685894,0.302891440339601,1.19063336949582,0.271880579395776,3383440,,3383440
0.689730995931396,249,0.605438695635109,1553158674437,0.283292484349791,false,new_pred_round1b.csv,9685895,0.368845141300576,1.22387323489985,0.316238966529067,3380543,,3380543
0.655974080899063,Inf,0.608639705744425,1553165801914,0.369805042938113,false,21032019.csv,9685896,0.285443599036759,1.17438215334339,0.32436229083002,3384808,,3384808
0.638340539048211,NA,0.562543079245608,1553178402636,0.370373607762852,true,KDI_S4,9685897,0.187137505764799,1.51959683631249,0.203081417195408,3323475,,3323475
0.768647630035264,53.6448087431694,0.692040431954189,1553186624726,0.4348488210881,true,round1_final.csv,9685902,0.52103815743756,1.02621101657051,0.48575576502935,3368024,,3368024
0.561143046659144,6.88643533123028,0.539298359305981,1553187752677,0.429513047442499,false,submission5.csv,9685903,0.0897958606382277,1.2429455382324,0.0656732938397567,3383197,,3383197
0.69758496136853,415.666666666667,0.623344173641914,1553192343680,0.225657483724426,false,Mar21_submission.tsv,9685904,0.390172269606218,1.14134566278912,0.375435322758604,3319559,,3319559
,,,1553196361685,,,r1b__sub1_tsfm,9685905,,,,3349645,,3349645
0.76716813136828,Inf,0.713322275940659,1553197561603,0.461358837081935,true,pki lab 6.csv,9685906,0.541638244236706,1.17356500864363,0.537312773686202,3330902,,3330902
0.752252596531164,80.9672131147541,0.689500005903653,1553197804925,0.404423906706066,true,submission 3.csv,9685907,0.494647464703187,1.18298361885372,0.477458857063782,3331369,,3331369
,,,1553197887355,,,round_1_template_3.csv,9685908,,,,1946958,,1946958
0.578187055781447,2.36587007741501,0.55932136203362,1553199182273,0.112701132542276,false,mar_21.csv,9685909,0.210514443439303,1.21284656025053,0.154032775079629,3361766,,3361766
0.514682656918967,NA,0.490883196973494,1553199537133,0.254566436185515,true,r1b-sub2,9685910,-0.00284865934300088,1.50509848679692,-0.0518189893987861,3349645,,3349645
0.530643329438576,1.21926320461607,0.526356526634221,1553202180900,0.211402351815799,false,fÃ­fth_submission,9685912,0.117964614674585,1.47372732068778,0.127631280664476,2223251,,2223251
,,,1553203247847,,,IDG-DREAM Drug-Kinase Binding Prediction Challenge,9685913,,,,3387604,,3387604
,,,1553203916888,,,xf_testing,9685914,,,,3387604,,3387604
0.558829458868258,499,0.559873203399003,1553204113133,0.46133722792549,false,lastk.csv,9685915,0.155650933048517,1.64365744284635,0.131611845520126,3381089,,3381089
,,,1553205382749,,,xf_testing,9685916,,,,3387604,,3387604
,,,1553205509683,,,xf_testing,9685917,,,,3387604,,3387604

